Waf: Entering directory `/home/kentux/git/ns-3-dev-git/build'
Waf: Leaving directory `/home/kentux/git/ns-3-dev-git/build'
Build commands will be stored in build/compile_commands.json
'build' finished successfully (1.063s)
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0       1       5       	0.674	8.7283    
0       1       6       	0.868	11.2186   
0       1       7       	0.944	12.2983   
0       1       8       	0.098	1.21588   
0       1       9       	0.914	11.8723   
0       1       10      	0.94 	12.2202   
0       1       11      	0.15 	2.02401   
0       1       12      	0.064	0.823098  
0       1       13      	0.174	2.32572   
0       1       14      	0.118	1.54333   
0       1       15      	0.238	3.02374   
0       1       16      	0.572	7.41242   
0       1       17      	0.974	12.6725   
0       1       18      	0.954	12.3532   
0       1       19      	0.278	3.52756   
0       1       20      	0.158	2.02943   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00397819  	86.8185      	0.440946   	14.6491   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.94 	13.7511   
0       1       2       	0.456	6.70386   
0       1       3       	0.068	0.969347  
0       1       4       	0.928	13.5464   
0       1       5       	0.954	13.9637   
0       1       6       	0.926	13.5413   
0       1       7       	0.94 	13.7225   
0       1       8       	0.944	13.8179   
0       1       9       	0.674	9.86724   
0       1       10      	0.662	9.73088   
0       1       11      	0.772	11.2977   
0       1       12      	0.942	13.7895   
0       1       13      	0.592	8.69604   
0       1       14      	0.296	4.37491   
0       1       15      	0.972	14.2796   
0       1       16      	0.062	0.902223  
0       1       17      	0.95 	13.936    
0       1       18      	0.846	12.4199   
0       1       19      	0.924	13.5163   
0       1       20      	0.914	13.3838   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386878  	83.6958      	0.463579   	15.0692   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.4  	6.01928   
0       1       2       	0.944	14.2606   
0       1       3       	0.938	14.17     
0       1       4       	0.914	13.7983   
0       1       5       	0.58 	8.67499   
0       1       6       	0.954	14.4089   
0       1       7       	0.93 	13.9792   
0       1       8       	0.082	1.21702   
0       1       9       	0.072	1.07744   
0       1       10      	0.96 	14.4981   
0       1       11      	0.064	0.935792  
0       1       12      	0.948	14.3094   
0       1       13      	0.94 	14.1641   
0       1       14      	0.928	14.0431   
0       1       15      	0.064	0.949103  
0       1       16      	0.206	3.11999   
0       1       17      	0.476	7.10718   
0       1       18      	0.718	10.7861   
0       1       19      	0.952	14.3571   
0       1       20      	0.042	0.610237  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.0043691   	92.7769      	0.375056   	13.2837   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.232	3.07684   
0       1       2       	0.368	4.82358   
0       1       3       	0.928	12.3633   
0       1       4       	0.96 	12.7567   
0       1       5       	0.81 	10.6819   
0       1       6       	0.326	4.32214   
0       1       7       	0.956	12.7254   
0       1       8       	0.736	9.804     
0       1       9       	0.958	12.7841   
0       1       10      	0.956	12.7538   
0       1       11      	0.6  	7.98465   
0       1       12      	0.128	1.72892   
0       1       13      	0.514	6.79239   
0       1       14      	0.456	6.03954   
0       1       15      	0.676	9.05264   
0       1       16      	0.956	12.7419   
0       1       17      	0.944	12.5715   
0       1       18      	0.062	0.8121    
0       1       19      	0.376	4.94139   
0       1       20      	0.132	1.77315   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386299  	83.7539      	0.465679   	15.0587   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.078	1.17573   
0       1       2       	0.736	11.1017   
0       1       3       	0.94 	14.1562   
0       1       4       	0.926	13.9137   
0       1       5       	0.042	0.619345  
0       1       6       	0.928	14.0044   
0       1       7       	0.062	0.908448  
0       1       8       	0.808	12.1838   
0       1       9       	0.894	13.4729   
0       1       10      	0.476	7.22505   
0       1       11      	1    	15.0876   
0       1       12      	0.944	14.2114   
0       1       13      	0.174	2.64412   
0       1       14      	0.456	6.83357   
0       1       15      	0.054	0.806832  
0       1       16      	0.078	1.17718   
0       1       17      	0.15 	2.23972   
0       1       18      	0.054	0.784055  
0       1       19      	0.532	8.07954   
0       1       20      	0.922	13.9006   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376229  	79.1629      	0.499124   	15.4575   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.674	10.4957   
0       1       2       	0.958	14.8312   
0       1       3       	0.16 	2.45551   
0       1       4       	0.944	14.5959   
0       1       5       	0.67 	10.3947   
0       1       6       	0.776	12.0247   
0       1       7       	0.132	1.99199   
0       1       8       	0.8  	12.3527   
0       1       9       	0.948	14.681    
0       1       10      	0.932	14.4308   
0       1       11      	0.964	14.9365   
0       1       12      	0.098	1.57136   
0       1       13      	0.826	12.7671   
0       1       14      	0.668	10.3591   
0       1       15      	0.662	10.2469   
0       1       16      	0.938	14.5006   
0       1       17      	0.914	14.143    
0       1       18      	0.946	14.6427   
0       1       19      	0.906	14.0024   
0       1       20      	0.81 	12.5705   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00367467  	71.6437      	0.551631   	15.854    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.81 	12.9013   
0       1       2       	0.408	6.44147   
0       1       3       	0.15 	2.39952   
0       1       4       	0.516	8.1712    
0       1       5       	0.258	4.07169   
0       1       6       	0.956	15.1392   
0       1       7       	0.16 	2.5984    
0       1       8       	0.772	12.2478   
0       1       9       	0.826	13.0812   
0       1       10      	0.896	14.211    
0       1       11      	0.94 	14.8969   
0       1       12      	0.938	14.8199   
0       1       13      	0.894	14.1499   
0       1       14      	0.118	1.92178   
0       1       15      	0.94 	14.9152   
0       1       16      	0.956	15.145    
0       1       17      	0.83 	13.0965   
0       1       18      	0.952	15.0811   
0       1       19      	0.906	14.3562   
0       1       20      	0.948	15.0063   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00396942  	86.8225      	0.439753   	14.6545   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	1    	14.682    
0       1       2       	0.368	5.43113   
0       1       3       	0.15 	2.26126   
0       1       4       	0.202	2.98991   
0       1       5       	0.924	13.5837   
0       1       6       	0.87 	12.777    
0       1       7       	0.96 	14.1042   
0       1       8       	0.846	12.4393   
0       1       9       	0.238	3.44078   
0       1       10      	0.776	11.397    
0       1       11      	0.728	10.7289   
0       1       12      	0.58 	8.51658   
0       1       13      	0.81 	11.81     
0       1       14      	0.456	6.7166    
0       1       15      	0.94 	13.8035   
0       1       16      	0.916	13.4827   
0       1       17      	0.532	7.816     
0       1       18      	0.126	1.85048   
0       1       19      	0.69 	10.1016   
0       1       20      	0.772	11.3266   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00437335  	92.7744      	0.373347   	13.3054   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.846	11.2472   
0       1       2       	0.94 	12.5314   
0       1       3       	0.954	12.7135   
0       1       4       	0.604	7.99198   
0       1       5       	0.938	12.4841   
0       1       6       	0.826	11.0537   
0       1       7       	0.828	11.0103   
0       1       8       	0.26 	3.48146   
0       1       9       	0.8  	10.6532   
0       1       10      	0.728	9.74185   
0       1       11      	0.728	9.67539   
0       1       12      	0.944	12.5757   
0       1       13      	0.942	12.5625   
0       1       14      	0.956	12.7729   
0       1       15      	0.958	12.7641   
0       1       16      	0.16 	2.17851   
0       1       17      	0.866	11.5392   
0       1       18      	0.6  	8.01919   
0       1       19      	0.084	1.14952   
0       1       20      	0.926	12.3154   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00407412  	88.9763      	0.421031   	14.2528   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.54 	7.72067   
0       1       2       	0.93 	13.266    
0       1       3       	0.728	10.3776   
0       1       4       	0.928	13.2683   
0       1       5       	0.942	13.438    
0       1       6       	0.938	13.3881   
0       1       7       	0.936	13.3299   
0       1       8       	0.476	6.744     
0       1       9       	0.592	8.46622   
0       1       10      	0.912	13.0087   
0       1       11      	0.532	7.55058   
0       1       12      	0.952	13.6096   
0       1       13      	0.54 	7.72906   
0       1       14      	0.828	11.8815   
0       1       15      	0.826	11.8268   
0       1       16      	0.58 	8.35842   
0       1       17      	0.914	13.0545   
0       1       18      	0.572	8.13547   
0       1       19      	0.938	13.3612   
0       1       20      	0.466	6.62257   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00366111  	71.5616      	0.550466   	15.9123   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.956	15.208    
0       1       2       	0.548	8.68559   
0       1       3       	0.772	12.3375   
0       1       4       	0.862	13.7263   
0       1       5       	0.662	10.5594   
0       1       6       	0.952	15.1446   
0       1       7       	0.956	15.2434   
0       1       8       	0.084	1.30821   
0       1       9       	0.862	13.7514   
0       1       10      	0.776	12.3757   
0       1       11      	0.564	8.9489    
0       1       12      	0.928	14.796    
0       1       13      	0.268	4.20231   
0       1       14      	0.422	6.77192   
0       1       15      	0.95 	15.157    
0       1       16      	0.202	3.21054   
0       1       17      	0.916	14.6024   
0       1       18      	0.15 	2.38241   
0       1       19      	0.26 	4.14993   
0       1       20      	0.644	10.3091   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00416627  	90.527       	0.402825   	13.9746   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.96 	13.4407   
0       1       2       	0.548	7.66277   
0       1       3       	0.942	13.1748   
0       1       4       	0.296	4.19851   
0       1       5       	0.068	0.919314  
0       1       6       	0.564	7.89984   
0       1       7       	0.114	1.61424   
0       1       8       	0.894	12.516    
0       1       9       	0.662	9.26971   
0       1       10      	0.922	12.9275   
0       1       11      	0.226	3.11878   
0       1       12      	0.686	9.59327   
0       1       13      	0.954	13.3489   
0       1       14      	0.18 	2.50479   
0       1       15      	0.564	7.8987    
0       1       16      	0.232	3.19239   
0       1       17      	0.232	3.2136    
0       1       18      	0.748	10.4922   
0       1       19      	0.928	12.9906   
0       1       20      	0.952	13.3237   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00376044  	79.1758      	0.501079   	15.4692   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.948	14.6677   
0       1       2       	0.202	3.1137    
0       1       3       	0.16 	2.46443   
0       1       4       	0.89 	13.8121   
0       1       5       	0.942	14.5981   
0       1       6       	0.8  	12.4544   
0       1       7       	0.082	1.27172   
0       1       8       	0.772	11.9684   
0       1       9       	0.972	15.0423   
0       1       10      	0.906	14.0006   
0       1       11      	0.36 	5.58615   
0       1       12      	0.794	12.3383   
0       1       13      	0.048	0.747856  
0       1       14      	0.94 	14.5775   
0       1       15      	0.042	0.675396  
0       1       16      	0.842	13.061    
0       1       17      	0.972	15.0721   
0       1       18      	0.96 	14.8608   
0       1       19      	0.176	2.75883   
0       1       20      	0.938	14.5144   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00365733  	71.5315      	0.55348    	15.9039   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.88 	14.018    
0       1       2       	0.282	4.4426    
0       1       3       	0.728	11.5613   
0       1       4       	0.158	2.47887   
0       1       5       	0.776	12.3648   
0       1       6       	0.514	8.13491   
0       1       7       	0.946	15.0717   
0       1       8       	0.958	15.2379   
0       1       9       	0.154	2.46661   
0       1       10      	0.856	13.5879   
0       1       11      	1    	15.9242   
0       1       12      	0.938	14.9436   
0       1       13      	0.912	14.5433   
0       1       14      	0.728	11.5795   
0       1       15      	0.938	14.9084   
0       1       16      	0.93 	14.7818   
0       1       17      	0.15 	2.42676   
0       1       18      	0.828	13.1388   
0       1       19      	0.936	14.8574   
0       1       20      	0.06 	0.968131  
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00387904  	83.837       	0.466268   	14.9923   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.954	14.3061   
0       1       2       	0.942	14.137    
0       1       3       	0.772	11.6131   
0       1       4       	0.408	6.0923    
0       1       5       	0.476	7.09882   
0       1       6       	0.514	7.63878   
0       1       7       	0.772	11.607    
0       1       8       	0.928	13.9457   
0       1       9       	0.776	11.6791   
0       1       10      	0.336	5.06186   
0       1       11      	0.064	0.950617  
0       1       12      	0.128	1.90477   
0       1       13      	0.826	12.3402   
0       1       14      	0.466	7.03403   
0       1       15      	0.068	1.03456   
0       1       16      	0.354	5.32422   
0       1       17      	0.542	8.02588   
0       1       18      	0.94 	14.1122   
0       1       19      	0.268	3.96541   
0       1       20      	0.896	13.4296   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00447723  	93.5711      	0.360446   	12.9819   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.16 	2.14301   
0       1       2       	0.914	11.8909   
0       1       3       	0.998	12.9902   
0       1       4       	0.896	11.6718   
0       1       5       	0.592	7.70395   
0       1       6       	0.932	12.1339   
0       1       7       	0.682	8.86119   
0       1       8       	0.854	11.0521   
0       1       9       	0.974	12.6609   
0       1       10      	0.688	8.9822    
0       1       11      	0.926	12.0265   
0       1       12      	0.186	2.40091   
0       1       13      	0.16 	2.07338   
0       1       14      	0.736	9.60004   
0       1       15      	0.932	12.1262   
0       1       16      	0.942	12.2555   
0       1       17      	0.944	12.2677   
0       1       18      	0.8  	10.352    
0       1       19      	0.368	4.7805    
0       1       20      	0.8  	10.4218   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00457016  	94.2202      	0.352773   	12.7127   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.082	1.05793   
0       1       2       	0.476	6.08454   
0       1       3       	0.102	1.26957   
0       1       4       	0.16 	2.05501   
0       1       5       	0.944	12.0077   
0       1       6       	0.59 	7.50574   
0       1       7       	0.94 	11.9889   
0       1       8       	0.69 	8.74196   
0       1       9       	0.26 	3.37772   
0       1       10      	0.068	0.837283  
0       1       11      	0.95 	12.0987   
0       1       12      	0.06 	0.745039  
0       1       13      	0.564	7.17553   
0       1       14      	0.938	11.9313   
0       1       15      	0.772	9.84825   
0       1       16      	0.26 	3.31627   
0       1       17      	0.542	6.85227   
0       1       18      	0.81 	10.3199   
0       1       19      	0.94 	11.9713   
0       1       20      	0.96 	12.2418   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00387083  	83.7967      	0.4649     	15.0484   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.952	14.3734   
0       1       2       	0.16 	2.4174    
0       1       3       	0.872	13.1742   
0       1       4       	0.728	10.9825   
0       1       5       	0.108	1.59607   
0       1       6       	0.054	0.794206  
0       1       7       	0.336	5.0247    
0       1       8       	0.922	13.9063   
0       1       9       	0.678	10.2294   
0       1       10      	0.928	13.9983   
0       1       11      	0.914	13.7733   
0       1       12      	0.078	1.16489   
0       1       13      	0.89 	13.4297   
0       1       14      	0.736	11.0994   
0       1       15      	0.962	14.4722   
0       1       16      	0.082	1.20819   
0       1       17      	0.662	10.0217   
0       1       18      	0.938	14.1455   
0       1       19      	0.87 	13.1325   
0       1       20      	0.236	3.59746   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386436  	83.7502      	0.466162   	15.0653   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.94 	14.1223   
0       1       2       	0.928	13.9673   
0       1       3       	0.94 	14.1705   
0       1       4       	0.952	14.3277   
0       1       5       	0.58 	8.72428   
0       1       6       	0.102	1.53979   
0       1       7       	0.936	14.0743   
0       1       8       	0.438	6.56091   
0       1       9       	0.466	7.1092    
0       1       10      	0.728	10.949    
0       1       11      	0.93 	14.0189   
0       1       12      	0.662	10.0548   
0       1       13      	0.316	4.74799   
0       1       14      	0.354	5.37591   
0       1       15      	0.238	3.65      
0       1       16      	0.082	1.18756   
0       1       17      	0.854	12.8952   
0       1       18      	0.87 	13.1167   
0       1       19      	1    	15.0736   
0       1       20      	0.16 	2.39479   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00418223  	90.5743      	0.40193    	13.9268   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.826	11.4942   
0       1       2       	0.082	1.11293   
0       1       3       	0.532	7.40699   
0       1       4       	0.956	13.3456   
0       1       5       	0.884	12.3177   
0       1       6       	0.048	0.722154  
0       1       7       	0.258	3.58256   
0       1       8       	0.776	10.847    
0       1       9       	0.074	1.03967   
0       1       10      	0.944	13.1574   
0       1       11      	0.074	1.06249   
0       1       12      	0.94 	13.1237   
0       1       13      	0.776	10.8096   
0       1       14      	0.772	10.7633   
0       1       15      	0.728	10.1174   
0       1       16      	0.938	13.1161   
0       1       17      	0.048	0.666773  
0       1       18      	0.884	12.3107   
0       1       19      	0.83 	11.535    
0       1       20      	0.3  	4.1808    
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00448166  	93.5725      	0.359998   	12.9513   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.158	2.05737   
0       1       2       	0.998	12.9702   
0       1       3       	0.938	12.2116   
0       1       4       	0.064	0.822082  
0       1       5       	0.466	6.03082   
0       1       6       	0.238	3.00628   
0       1       7       	0.322	4.1883    
0       1       8       	0.06 	0.753176  
0       1       9       	0.466	6.11968   
0       1       10      	0.36 	4.69382   
0       1       11      	0.39 	5.01403   
0       1       12      	0.174	2.30749   
0       1       13      	0.514	6.66686   
0       1       14      	0.058	0.762969  
0       1       15      	0.336	4.30423   
0       1       16      	0.932	12.1019   
0       1       17      	0.948	12.3389   
0       1       18      	0.232	2.98991   
0       1       19      	0.938	12.1626   
0       1       20      	0.936	12.1555   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00410223  	89.0486      	0.419749   	14.2386   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.938	13.3423   
0       1       2       	0.456	6.47119   
0       1       3       	0.072	1.02462   
0       1       4       	0.938	13.3451   
0       1       5       	0.048	0.672799  
0       1       6       	0.846	12.0669   
0       1       7       	0.922	13.118    
0       1       8       	0.942	13.4042   
0       1       9       	0.94 	13.3333   
0       1       10      	0.214	3.05519   
0       1       11      	0.96 	13.6851   
0       1       12      	0.854	12.1043   
0       1       13      	0.94 	13.3657   
0       1       14      	0.572	8.13909   
0       1       15      	0.894	12.6946   
0       1       16      	0.382	5.45147   
0       1       17      	0.896	12.7603   
0       1       18      	0.8  	11.3765   
0       1       19      	0.15 	2.15778   
0       1       20      	0.826	11.7429   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00365318  	71.4947      	0.549434   	15.9202   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.954	15.1965   
0       1       2       	0.942	15.0315   
0       1       3       	0.854	13.5672   
0       1       4       	0.048	0.768736  
0       1       5       	0.122	1.93803   
0       1       6       	0.972	15.5088   
0       1       7       	1    	15.9423   
0       1       8       	0.956	15.261    
0       1       9       	0.06 	0.981271  
0       1       10      	0.676	10.7716   
0       1       11      	0.952	15.1932   
0       1       12      	0.078	1.20056   
0       1       13      	0.952	15.2112   
0       1       14      	0.558	8.92093   
0       1       15      	0.862	13.7719   
0       1       16      	0.582	9.29491   
0       1       17      	0.938	14.9723   
0       1       18      	0.938	14.9658   
0       1       19      	0.928	14.8273   
0       1       20      	0.944	14.9983   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00425646  	91.7673      	0.387431   	13.6546   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.87 	11.8972   
0       1       2       	0.082	1.13816   
0       1       3       	0.094	1.26622   
0       1       4       	0.336	4.54905   
0       1       5       	0.342	4.62352   
0       1       6       	0.408	5.53085   
0       1       7       	0.336	4.6338    
0       1       8       	0.954	13.0291   
0       1       9       	0.862	11.8436   
0       1       10      	0.926	12.6669   
0       1       11      	0.054	0.725681  
0       1       12      	0.956	13.0643   
0       1       13      	0.926	12.6907   
0       1       14      	0.26 	3.51355   
0       1       15      	0.772	10.5586   
0       1       16      	0.736	10.0328   
0       1       17      	0.928	12.6611   
0       1       18      	0.736	10.0569   
0       1       19      	0.826	11.2831   
0       1       20      	0.962	13.1519   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00366528  	71.5177      	0.548337   	15.872    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.958	15.2088   
0       1       2       	0.258	4.1048    
0       1       3       	0.938	14.8902   
0       1       4       	0.95 	15.0693   
0       1       5       	0.986	15.6751   
0       1       6       	0.956	15.1809   
0       1       7       	0.93 	14.8085   
0       1       8       	0.932	14.782    
0       1       9       	0.072	1.15569   
0       1       10      	0.926	14.6688   
0       1       11      	0.954	15.1552   
0       1       12      	0.682	10.8293   
0       1       13      	0.476	7.66737   
0       1       14      	0.132	2.06641   
0       1       15      	0.942	14.9076   
0       1       16      	0.668	10.6102   
0       1       17      	0.948	15.0247   
0       1       18      	0.894	14.152    
0       1       19      	0.826	13.1252   
0       1       20      	0.93 	14.7527   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00408643  	89.0024      	0.421624   	14.2753   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.548	7.84393   
0       1       2       	0.202	2.86027   
0       1       3       	0.336	4.78201   
0       1       4       	0.948	13.5065   
0       1       5       	0.206	2.93995   
0       1       6       	0.794	11.2679   
0       1       7       	0.938	13.4199   
0       1       8       	0.69 	9.80252   
0       1       9       	0.93 	13.2588   
0       1       10      	0.922	13.1659   
0       1       11      	0.928	13.2284   
0       1       12      	0.956	13.6639   
0       1       13      	0.938	13.3574   
0       1       14      	0.894	12.7535   
0       1       15      	0.202	2.85968   
0       1       16      	0.958	13.6678   
0       1       17      	0.944	13.4921   
0       1       18      	1    	14.3092   
0       1       19      	0.368	5.29014   
0       1       20      	0.354	4.99744   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00386676  	83.723       	0.463532   	15.0716   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.948	14.2982   
0       1       2       	0.414	6.18283   
0       1       3       	0.928	14.015    
0       1       4       	0.914	13.8128   
0       1       5       	0.846	12.7107   
0       1       6       	0.514	7.75566   
0       1       7       	0.398	5.96061   
0       1       8       	0.952	14.3482   
0       1       9       	0.952	14.3476   
0       1       10      	0.928	13.969    
0       1       11      	0.206	3.09958   
0       1       12      	0.174	2.63777   
0       1       13      	0.93 	14.0704   
0       1       14      	0.736	11.1613   
0       1       15      	0.954	14.3909   
0       1       16      	0.422	6.34834   
0       1       17      	0.11 	1.66638   
0       1       18      	0.054	0.827257  
0       1       19      	0.456	6.89848   
0       1       20      	0.958	14.4769   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00427165  	91.7865      	0.38855    	13.5991   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.582	7.94131   
0       1       2       	0.89 	12.0906   
0       1       3       	0.062	0.825075  
0       1       4       	0.94 	12.7545   
0       1       5       	0.368	4.91566   
0       1       6       	0.068	0.965897  
0       1       7       	0.108	1.51755   
0       1       8       	0.894	12.1755   
0       1       9       	0.102	1.40213   
0       1       10      	0.95 	12.8975   
0       1       11      	0.15 	2.12896   
0       1       12      	0.952	12.9478   
0       1       13      	0.948	12.8934   
0       1       14      	0.948	12.8883   
0       1       15      	0.924	12.5845   
0       1       16      	0.336	4.58348   
0       1       17      	0.866	11.8124   
0       1       18      	0.626	8.51949   
0       1       19      	0.258	3.54739   
0       1       20      	0.718	9.80655   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00377748  	79.2765      	0.497351   	15.4366   

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.336	5.28684   
0       1       2       	0.77 	11.8495   
0       1       3       	0.07 	1.10421   
0       1       4       	0.83 	12.8504   
0       1       5       	0.258	3.99268   
0       1       6       	0.95 	14.6266   
0       1       7       	0.958	14.8142   
0       1       8       	0.448	6.94371   
0       1       9       	0.932	14.4025   
0       1       10      	0.58 	8.90656   
0       1       11      	0.944	14.5606   
0       1       12      	0.456	7.09128   
0       1       13      	0.662	10.1473   
0       1       14      	0.93 	14.3584   
0       1       15      	0.958	14.8268   
0       1       16      	0.894	13.7597   
0       1       17      	0.862	13.285    
0       1       18      	0.96 	14.8565   
0       1       19      	0.078	1.15406   
0       1       20      	0.95 	14.6599   
--------- Running new experiment ---------
Downlink Cluster 0 1s
RelayID	AvgQueueWait	QueueDropRate	RequeueRate	Throughput
0      	0.00378178  	79.2614      	0.499279   	15.427    

RelayID	ResRate	ClientID	PSR	Throughput	
0       1       1       	0.728	11.2722   
0       1       2       	0.93 	14.3885   
0       1       3       	0.928	14.3344   
0       1       4       	0.048	0.703232  
0       1       5       	0.058	0.89991   
0       1       6       	0.466	7.12511   
0       1       7       	0.938	14.4622   
0       1       8       	0.16 	2.43625   
0       1       9       	0.93 	14.3744   
0       1       10      	0.956	14.7216   
0       1       11      	0.074	1.13179   
0       1       12      	0.564	8.72565   
0       1       13      	0.062	0.934097  
0       1       14      	0.202	3.13781   
0       1       15      	0.932	14.3707   
0       1       16      	0.826	12.7476   
0       1       17      	0.674	10.4375   
0       1       18      	0.042	0.643759  
0       1       19      	0.946	14.5881   
0       1       20      	0.322	4.99079   
--------- Running new experiment ---------
